filename,path,sharpness_score
121.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\121.jpg,727.3918061333035
253.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\253.jpg,734.6796955517059
153.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\153.jpg,737.7877378297369
69.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\69.jpg,745.9684443791708
9.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\9.jpg,747.9298236112679
57a.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\57a.jpg,753.9601118852213
98.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\98.jpg,754.8238590543845
57.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\57.jpg,755.3595300377222
168.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\168.jpg,762.229842961152
71.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\71.jpg,763.0970849278051
76a.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\76a.jpg,763.6882158537735
53b.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\53b.jpg,763.7801365023632
188a.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\188a.jpg,767.5235560093475
43.webp,Original_Dataset/Orignal-Dataset\Alluvial_Soil\43.webp,775.9859211482352
39.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\39.jpg,778.4339527919811
182.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\182.jpg,778.6546163847714
52.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\52.jpg,778.6546163847714
80b.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\80b.jpg,784.2665782746766
118.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\118.jpg,788.8412760560944
117.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\117.jpg,790.7212010715972
84a.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\84a.jpg,795.2676838382346
197.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\197.jpg,796.1625467606286
241.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\241.jpg,801.5114713805638
40.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\40.jpg,802.0578080079173
2.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\2.jpg,802.7321671631623
241b.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\241b.jpg,808.1388519298465
2.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\2.jpg,823.2067079500298
29.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\29.jpg,829.421681188111
7.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\7.jpg,829.635758245847
228.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\228.jpg,832.3614171721375
27.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\27.jpg,834.3415391819814
34.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\34.jpg,834.6644132169456
212.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\212.jpg,835.7687447724269
8.jpg,Original_Dataset/Orignal-Dataset\Alluvial_Soil\8.jpg,838.7559378486246
82.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\82.jpg,840.2164950509207
220.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\220.jpg,841.2064310580847
129.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\129.jpg,844.4382465472445
73.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\73.jpg,853.598268359375
12.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\12.jpg,859.1358003777751
139.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\139.jpg,859.3424986236588
81.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\81.jpg,888.4491728255438
158.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\158.jpg,894.9025077569282
133.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\133.jpg,898.0374548812866
27.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\27.jpg,901.1761501971878
168.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\168.jpg,913.1255079873765
220.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\220.jpg,920.574138364439
2.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\2.jpg,925.04721805781
56.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\56.jpg,927.1795568432697
245.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\245.jpg,928.2324198404843
21.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\21.jpg,929.6380956065092
117.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\117.jpg,933.0258831742384
26.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\26.jpg,935.4579113978241
59.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\59.jpg,935.4579113978241
199.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\199.jpg,937.3525630967719
193.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\193.jpg,941.6591757985326
51.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\51.jpg,946.4743003998747
41d.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\41d.jpg,949.9443835794157
43.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\43.jpg,949.9918109609173
175.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\175.jpg,951.8414813491515
6a.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\6a.jpg,962.6850446289235
243a.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\243a.jpg,972.013981726856
174.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\174.jpg,972.725782301567
81.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\81.jpg,974.2245691948284
239.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\239.jpg,979.0956721575998
165.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\165.jpg,989.0835488265279
191a.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\191a.jpg,989.4091800276472
79.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\79.jpg,991.0927518491961
16.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\16.jpg,993.2089697921839
94.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\94.jpg,993.2089697921839
89.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\89.jpg,999.6713372614666
56.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\56.jpg,1000.2859029863558
83.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\83.jpg,1015.8965868207099
5.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\5.jpg,1016.4828386561727
147.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\147.jpg,1023.4784153270164
70.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\70.jpg,1023.6940208261138
95.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\95.jpg,1029.3030826755867
156.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\156.jpg,1037.1944244586407
43.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\43.jpg,1047.0214044386596
59.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\59.jpg,1053.5069535363536
152.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\152.jpg,1063.9253530275707
116.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\116.jpg,1066.9614757799427
83.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\83.jpg,1069.263072029641
56.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\56.jpg,1071.1508923089484
89.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\89.jpg,1071.261162581804
249.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\249.jpg,1071.501358258873
1.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\1.jpg,1072.6394840168252
17.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\17.jpg,1088.043013781258
176.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\176.jpg,1093.338523198189
44.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\44.jpg,1094.8219670119236
56a.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\56a.jpg,1107.8450385648466
179.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\179.jpg,1111.0522220791827
217.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\217.jpg,1111.8352476467207
71.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\71.jpg,1112.2872370275613
8.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\8.jpg,1113.3419922517842
170.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\170.jpg,1114.7041649149828
206.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\206.jpg,1114.7041649149828
53.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\53.jpg,1116.7320711361574
16.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\16.jpg,1116.7320711361574
180.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\180.jpg,1121.3478055660864
17.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\17.jpg,1122.4525752821407
54.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\54.jpg,1127.9799440214763
291.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\291.jpg,1130.8388339837174
114.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\114.jpg,1130.9824696676985
15.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\15.jpg,1131.8843326837316
13.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\13.jpg,1137.3454254422804
110.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\110.jpg,1137.7231913313499
96.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\96.jpg,1148.301517780309
122.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\122.jpg,1155.2377916648077
116.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\116.jpg,1168.0709119428434
123.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\123.jpg,1171.2888538694551
66a.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\66a.jpg,1174.9218962119603
214.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\214.jpg,1175.5315124463057
53.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\53.jpg,1178.0412875446334
41c.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\41c.jpg,1178.910766906101
100.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\100.jpg,1179.88905297099
180.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\180.jpg,1184.8091867695227
182.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\182.jpg,1196.9128711398223
155.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\155.jpg,1203.011180388607
218b.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\218b.jpg,1203.38334093831
24.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\24.jpg,1203.5808387018224
193.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\193.jpg,1207.0024252699777
225.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\225.jpg,1208.000735748392
20.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\20.jpg,1211.7239366390147
130.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\130.jpg,1217.4788811064532
97.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\97.jpg,1220.2917511588812
15.jpg,Original_Dataset/Orignal-Dataset\Alluvial_Soil\15.jpg,1225.4116459346792
132.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\132.jpg,1230.1896035915204
149.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\149.jpg,1238.5859847049273
157.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\157.jpg,1244.7097107357108
225.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\225.jpg,1246.2491453749171
39.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\39.jpg,1246.2491453749171
72.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\72.jpg,1251.756626435983
221.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\221.jpg,1251.756626435983
116a.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\116a.jpg,1253.527450080249
206.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\206.jpg,1255.452281080379
41.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\41.jpg,1255.452281080379
70.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\70.jpg,1264.0979017918685
125.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\125.jpg,1265.7850182219672
179a.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\179a.jpg,1266.3269571641945
49.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\49.jpg,1266.4095148027961
143.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\143.jpg,1267.5081062502827
58.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\58.jpg,1268.2847638852268
73.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\73.jpg,1279.3161335437553
9.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\9.jpg,1284.444152261997
140.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\140.jpg,1286.6001721887108
120.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\120.jpg,1287.7425319128731
97.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\97.jpg,1290.1134100245858
171.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\171.jpg,1292.3708784565822
174a.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\174a.jpg,1293.8936425331071
66.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\66.jpg,1294.6656926710511
111.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\111.jpg,1296.2760768557825
182.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\182.jpg,1297.3390157054184
140a.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\140a.jpg,1298.3295984738247
131.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\131.jpg,1301.1374312005062
93a.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\93a.jpg,1303.073960455227
153.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\153.jpg,1303.5086615959835
218a.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\218a.jpg,1304.8273384253148
209.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\209.jpg,1307.6342155457921
57.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\57.jpg,1308.017538672066
215.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\215.jpg,1308.017538672066
241a.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\241a.jpg,1308.8180150177327
21.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\21.jpg,1317.9035635949056
185a.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\185a.jpg,1332.9427491336266
46.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\46.jpg,1340.6886086839193
127.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\127.jpg,1341.1956898385101
176a.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\176a.jpg,1357.6399154539965
15.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\15.jpg,1360.4777183408553
59a.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\59a.jpg,1360.830609706409
28.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\28.jpg,1363.7151451673506
152.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\152.jpg,1368.7696878997456
58.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\58.jpg,1368.829990837793
2.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\2.jpg,1369.2373226884883
94.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\94.jpg,1381.6704729747487
68.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\68.jpg,1385.5254381465913
178.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\178.jpg,1387.1696204509497
195.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\195.jpg,1392.9701999359886
131.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\131.jpg,1400.0549744138011
138.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\138.jpg,1401.8124928503669
92.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\92.jpg,1414.686948742123
181.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\181.jpg,1417.0742393538173
4.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\4.jpg,1417.0778912133796
77.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\77.jpg,1417.5076250931204
102.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\102.jpg,1420.2642972621313
7.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\7.jpg,1423.7231100950792
55.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\55.jpg,1425.711663853061
130.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\130.jpg,1429.211910170724
48.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\48.jpg,1429.2838164587258
35.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\35.jpg,1429.8882564770452
46.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\46.jpg,1444.0183133360772
31.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\31.jpg,1448.8446942113574
141.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\141.jpg,1450.7991261556485
174.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\174.jpg,1452.986342694638
61.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\61.jpg,1460.67181222711
33.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\33.jpg,1469.05682896
12.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\12.jpg,1476.4104013102847
122.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\122.jpg,1493.5486794596643
149.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\149.jpg,1495.9010620889096
211.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\211.jpg,1522.6952807415946
102a.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\102a.jpg,1527.3039222272985
29.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\29.jpg,1528.785837346458
252.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\252.jpg,1546.1044272527356
69.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\69.jpg,1546.1044272527356
4.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\4.jpg,1548.5039390366976
35.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\35.jpg,1562.0656293940008
30.jpg,Original_Dataset/Orignal-Dataset\Alluvial_Soil\30.jpg,1562.2408868719663
145.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\145.jpg,1569.0047486369954
166.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\166.jpg,1570.7252739291764
139.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\139.jpg,1578.2978584729594
74.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\74.jpg,1579.690531611466
96.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\96.jpg,1583.8810035431902
36.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\36.jpg,1584.0929637215972
163.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\163.jpg,1584.4052976596577
196.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\196.jpg,1587.5868088614757
216.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\216.jpg,1588.4329509574068
240.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\240.jpg,1590.758575457922
34.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\34.jpg,1594.0335325278845
144.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\144.jpg,1598.1417967354098
127.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\127.jpg,1605.4694988993042
34.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\34.jpg,1607.0434126352102
147.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\147.jpg,1607.0434126352102
11.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\11.jpg,1622.2296276763568
167.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\167.jpg,1634.207905024929
46.jpeg,Original_Dataset/Orignal-Dataset\Alluvial_Soil\46.jpeg,1638.3927789700158
190.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\190.jpg,1639.2329028021081
157a.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\157a.jpg,1641.1505954746012
200.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\200.jpg,1641.8658492271618
176.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\176.jpg,1644.299574639294
62.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\62.jpg,1650.769895587549
77.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\77.jpg,1654.2124513566714
67.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\67.jpg,1655.7012612253325
42.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\42.jpg,1666.0876130797092
33.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\33.jpg,1681.9159853447763
127.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\127.jpg,1695.0630514659415
87.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\87.jpg,1709.8512305961412
125.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\125.jpg,1714.8240345282115
104.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\104.jpg,1718.7727548026467
35.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\35.jpg,1736.6799000201027
47.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\47.jpg,1744.3398580819132
61.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\61.jpg,1745.4623620432194
34.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\34.jpg,1746.6085849467665
52.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\52.jpg,1760.0005454104014
144.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\144.jpg,1760.0005454104014
13.jpg,Original_Dataset/Orignal-Dataset\Alluvial_Soil\13.jpg,1765.3547630466455
57.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\57.jpg,1774.6533756705262
203.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\203.jpg,1774.6533756705262
59a.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\59a.jpg,1775.658027635246
173.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\173.jpg,1776.3562102032695
175.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\175.jpg,1783.584781141133
152.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\152.jpg,1789.8655681047226
186.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\186.jpg,1794.313975158807
140a.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\140a.jpg,1795.2186389067951
172.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\172.jpg,1797.7418455641418
55.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\55.jpg,1798.4944138322114
13a.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\13a.jpg,1802.907487861809
168.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\168.jpg,1818.4012171102377
22a.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\22a.jpg,1831.8261669376013
177a.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\177a.jpg,1833.160656372443
104a.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\104a.jpg,1835.0628273161801
70.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\70.jpg,1842.7076539686416
146.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\146.jpg,1855.9605035756906
60.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\60.jpg,1868.4005992973139
9.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\9.jpg,1876.9763747584263
44.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\44.jpg,1876.9763747584263
234.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\234.jpg,1885.3225713267811
105.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\105.jpg,1895.3135325688145
99.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\99.jpg,1896.7851839911928
44.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\44.jpg,1902.774740460615
104.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\104.jpg,1904.0117399049675
53.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\53.jpg,1904.4190593458006
16.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\16.jpg,1908.8912733062398
223.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\223.jpg,1924.261675
123.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\123.jpg,1938.4865737811033
3.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\3.jpg,1938.5212492527346
189.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\189.jpg,1941.734097939887
5.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\5.jpg,1945.7683432962742
71.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\71.jpg,1948.6387906268649
21.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\21.jpg,1950.095681560355
30a.jpg,Original_Dataset/Orignal-Dataset\Alluvial_Soil\30a.jpg,1952.8290688341103
202.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\202.jpg,1954.3014638314776
40.jpg,Original_Dataset/Orignal-Dataset\Black_Soil\40.jpg,1954.3014638314776
25.jpg,Original_Dataset/Orignal-Dataset\Alluvial_Soil\25.jpg,1958.4291215353353
16.jpg,Original_Dataset/Orignal-Dataset\Alluvial_Soil\16.jpg,1958.4291215353353
54.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\54.jpg,1960.7837858165974
99.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\99.jpg,1962.9923040482151
79.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\79.jpg,1975.3529215307522
59.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\59.jpg,1976.6317345787754
12.jpg,Original_Dataset/Orignal-Dataset\Laterite_Soil\12.jpg,1997.116288112463
236.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\236.jpg,2002.0819449750447
54a.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\54a.jpg,2044.9857882676592
199.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\199.jpg,2059.3703710249647
51.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\51.jpg,2063.4265614853866
93.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\93.jpg,2070.128471299261
17.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\17.jpg,2083.7749796246994
251a.jpg,Original_Dataset/Orignal-Dataset\Arid_Soil\251a.jpg,2088.4250150176485
12.jpg,Original_Dataset/Orignal-Dataset\Yellow_Soil\12.jpg,2090.25277467395
84.jpg,Original_Dataset/Orignal-Dataset\Red_Soil\84.jpg,2093.1111774923306
23.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\23.jpg,2103.2506529457937
170.jpg,Original_Dataset/Orignal-Dataset\Mountain_Soil\170.jpg,2125.113626538454
